"","Transect_id","year","Full_name","Analysis type","Status","Growth_form","Code","RevBI","FS_BAND","TRT","Plant","Transect_cm","Origin","Total_cm","Basal_cm","Canopy_cm","PctC"
"2833","2mbs1",2013,"Quercus gambellii","entire","live","S","quga","Mod","FS","Seeded","y",5065,"native",365,2,363,7
"2834","2mbs1",2013,"Descurainia sp.","entire","dead","F","dexx","Mod","FS","Seeded","y",5065,NA,6,2,4,0
"2835","2mbs1",2013,"Kuhnia chlorolepis","entire","live","F","kuch","Mod","FS","Seeded","y",5065,"native",319,2,317,6
"2836","2mbs1",2013,"Mentzelia sp.","entire","live","F","mexx","Mod","FS","Seeded","y",5065,"native",23,0,23,0
"2837","2mbs1",2013,"Chenopodium fremontii","entire","live","F","chfr","Mod","FS","Seeded","y",5065,"native",5,0,5,0
"2838","2mbs1",2013,"Mirabilis oxybaphoides","entire","live","F","miox","Mod","FS","Seeded","y",5065,"native",116,0,116,2
"2839","2mbs1",2013,"Robinia neomexicana","entire","live","S","rone","Mod","FS","Seeded","y",5065,"native",186,0,186,4
"2840","2mbs1",2013,"Viguiera multiflora","entire","live","F","vimu","Mod","FS","Seeded","y",5065,"native",19,0,19,0
"2841","2mbs1",2013,"Chenopodium fremontii","entire","dead","F","chfr","Mod","FS","Seeded","y",5065,"native",57,0,57,1
"2842","2mbs1",2013,"Robinia neomexicana","entire","dead","S","rone","Mod","FS","Seeded","y",5065,"native",9,0,9,0
"2843","2mbs1",2013,"Poa fendleriana","entire","live","G","pofe","Mod","FS","Seeded","y",5065,"native",46,0,46,1
"2844","2mbs1",2013,"Geranium caespitosum","entire","live","F","geca","Mod","FS","Seeded","y",5065,"native",72,0,72,1
"2845","2mbs1",2013,"Bromus inermis","entire","dead","G","brin","Mod","FS","Seeded","y",5065,"exotic",6,0,6,0
"2846","2mbs1",2013,"Erigeron subtrinervis","entire","live","F","ersu","Mod","FS","Seeded","y",5065,"native",15,0,15,0
"2847","2mbs1",2013,"Cirsium sp.","entire","live","F","cixx","Mod","FS","Seeded","y",5065,NA,20,0,20,0
"2848","2mbs1",2013,"Chenopodium sp.","entire","live","F","chxx","Mod","FS","Seeded","y",5065,"native",10,0,10,0
"2849","2mbs1",2016,"Pumice soil","entire","live","B","pumc","Mod","FS","Seeded","n",5000,NA,2233,2233,0,0
"2850","2mbs1",2016,"Litter","entire","live","L","litt","Mod","FS","Seeded","n",5000,NA,1719,1240,479,10
"2851","2mbs1",2016,"Bare","entire","live","F","bare","Mod","FS","Seeded","n",5000,NA,1017,1017,0,0
"2852","2mbs1",2016,"Bromus inermis","entire","live","G","brin","Mod","FS","Seeded","y",5000,"exotic",1442,177,1265,25
"2853","2mbs1",2016,"Wood","entire","live","L","wood","Mod","FS","Seeded","n",5000,NA,387,143,244,5
"2854","2mbs1",2016,"Bromus inermis","entire","live","L","brin","Mod","FS","Seeded","y",5000,"exotic",90,90,0,0
"2855","2mbs1",2016,"Unidentified forb","entire","live","F","forb","Mod","FS","Seeded","y",5000,NA,1183,80,1103,22
"2856","2mbs1",2016,"Rock","entire","live","B","rock","Mod","FS","Seeded","n",5000,NA,7,7,0,0
"2857","2mbs1",2016,"Unidentified grass","entire","live","G","gras","Mod","FS","Seeded","y",5000,NA,135,5,130,3
"2858","2mbs1",2016,"Verbascum thapsus","entire","live","F","veth","Mod","FS","Seeded","y",5000,"exotic",270,4,266,5
"2859","2mbs1",2016,"Unidentified forb","entire","dead","F","forb","Mod","FS","Seeded","y",5000,NA,89,3,86,2
"2860","2mbs1",2016,"Lactuca serriola","entire","live","F","lase","Mod","FS","Seeded","y",5000,"exotic",4,1,3,0
"2861","2mbs1",2016,"Unidentified shrub","entire","live","S","shru","Mod","FS","Seeded","y",5000,NA,8,0,8,0
"2862","2mbs1",2016,"Quercus gambellii","entire","live","S","quga","Mod","FS","Seeded","y",5000,"native",543,0,543,11
"2863","2mbs1",2016,"Robinia neomexicana","entire","live","S","rone","Mod","FS","Seeded","y",5000,"native",678,0,678,14
"2864","2mbs1",2016,"Quercus gambellii","entire","dead","S","quga","Mod","FS","Seeded","y",5000,"native",53,0,53,1
"2865","2mbs1",2016,"Robinia neomexicana","entire","dead","S","rone","Mod","FS","Seeded","y",5000,"native",5,0,5,0
"2866","2mbs1",2016,"Unidentified subshrub","entire","live","U","subs","Mod","FS","Seeded","y",5000,NA,50,0,50,1
"2867","2mbs1",2019,"Pumice soil","entire","live","B","pumc","Mod","FS","Seeded","n",5000,NA,2413,2413,0,0
"2868","2mbs1",2019,"Litter","entire","live","L","litt","Mod","FS","Seeded","n",5000,NA,2206,1090,1116,22
"2869","2mbs1",2019,"Bare","entire","live","F","bare","Mod","FS","Seeded","n",5000,NA,459,459,0,0
"2870","2mbs1",2019,"Bromus inermis","entire","live","G","brin","Mod","FS","Seeded","y",5000,"exotic",1941,450,1491,30
"2871","2mbs1",2019,"Wood","entire","live","L","wood","Mod","FS","Seeded","n",5000,NA,695,308,387,8
"2872","2mbs1",2019,"Amauriopsis dissecta","entire","live","F","amdi","Mod","FS","Seeded","y",5000,"native",711,76,635,13
"2873","2mbs1",2019,"Lactuca serriola","entire","live","F","lase","Mod","FS","Seeded","y",5000,"exotic",61,51,10,0
"2874","2mbs1",2019,"Yucca intermedia","entire","live","F","yuin","Mod","FS","Seeded","y",5000,"native",232,36,196,4
"2875","2mbs1",2019,"Quercus gambellii","entire","dead","S","quga","Mod","FS","Seeded","y",5000,"native",127,28,99,2
"2876","2mbs1",2019,"Verbascum thapsus","entire","live","F","veth","Mod","FS","Seeded","y",5000,"exotic",198,26,172,3
"2877","2mbs1",2019,"Mentzelia multiflora","entire","live","F","memu","Mod","FS","Seeded","y",5000,"native",244,20,224,4
"2878","2mbs1",2019,"unknown Composite","entire","live","F","comp","Mod","FS","Seeded","y",5000,NA,285,14,271,5
"2879","2mbs1",2019,"Bromus inermis","entire","dead","G","brin","Mod","FS","Seeded","y",5000,"exotic",15,5,10,0
"2880","2mbs1",2019,"Muhlenbergia montana","entire","live","G","mumo","Mod","FS","Seeded","y",5000,"native",19,3,16,0
"2881","2mbs1",2019,"Moss","entire","live","C","moss","Mod","FS","Seeded","n",5000,NA,3,3,0,0
"2882","2mbs1",2019,"Ceanothus fendleri","entire","live","U","cefe","Mod","FS","Seeded","y",5000,"native",116,3,113,2
"2883","2mbs1",2019,"Oenothera sp.","entire","live","F","oexx","Mod","FS","Seeded","y",5000,"native",31,3,28,1
"2884","2mbs1",2019,"Quercus gambellii","entire","live","S","quga","Mod","FS","Seeded","y",5000,"native",788,2,786,16
"2885","2mbs1",2019,"Unidentified grass","entire","live","G","gras","Mod","FS","Seeded","y",5000,NA,188,2,186,4
"2886","2mbs1",2019,"Poa fendleriana","entire","live","G","pofe","Mod","FS","Seeded","y",5000,"native",95,2,93,2
"2887","2mbs1",2019,"Robinia neomexicana","entire","live","S","rone","Mod","FS","Seeded","y",5000,"native",780,2,778,16
"2888","2mbs1",2019,"Rock","entire","live","B","rock","Mod","FS","Seeded","n",5000,NA,2,2,0,0
"2889","2mbs1",2019,"Mirabilis linearis","entire","live","F","mili","Mod","FS","Seeded","y",5000,"native",74,1,73,1
"2890","2mbs1",2019,"Artemisia ludoviciana","entire","live","F","arlu","Mod","FS","Seeded","y",5000,"native",9,1,8,0
"2891","2mbs1",2019,"Geranium caespitosum","entire","live","F","geca","Mod","FS","Seeded","y",5000,"native",118,0,118,2
"2892","2mbs1",2019,"Lappula redowskii","entire","live","F","lare","Mod","FS","Seeded","y",5000,"native",35,0,35,1
"2893","2mbs1",2019,"Tragopogon dubius","entire","live","F","trdu","Mod","FS","Seeded","y",5000,"exotic",16,0,16,0
"2894","2mbs1",2019,"Erysimum capitatum","entire","live","F","erca","Mod","FS","Seeded","y",5000,"native",8,0,8,0
"2895","2mbs1",2019,"Viguiera multiflora","entire","live","F","vimu","Mod","FS","Seeded","y",5000,"native",3,0,3,0
"2896","2mbs1",2019,"Erigeron sp.","entire","live","F","erxx","Mod","FS","Seeded","y",5000,"native",18,0,18,0
"2897","2mbs1",2019,"Verbascum thapsus","entire","dead","F","veth","Mod","FS","Seeded","y",5000,"exotic",1,0,1,0
"2898","2mbs2",1997,"Gravel","entire","live","B","grav","Mod","FS","Seeded","n",5000,NA,3560,3560,0,0
"2899","2mbs2",1997,"Litter","entire","live","L","litt","Mod","FS","Seeded","n",5000,NA,1115,1115,0,0
"2900","2mbs2",1997,"Moss","entire","live","C","moss","Mod","FS","Seeded","n",5000,NA,191,191,0,0
"2901","2mbs2",1997,"Bare","entire","live","B","bare","Mod","FS","Seeded","n",5000,NA,77,77,0,0
"2902","2mbs2",1997,"Root","entire","dead","T","root","Mod","FS","Seeded","n",5000,NA,28,28,0,0
"2903","2mbs2",1997,"Lolium multiflorum","entire","live","G","lomu","Mod","FS","Seeded","y",5000,"exotic",207,9,198,4
"2904","2mbs2",1997,"Elymus trachycaulum","entire","live","G","eltr","Mod","FS","Seeded","y",5000,"native",166,8,158,3
"2905","2mbs2",1997,"Wood","entire","live","L","wood","Mod","FS","Seeded","n",5000,NA,7,7,0,0
"2906","2mbs2",1997,"Unidentified grass","entire","live","G","gras","Mod","FS","Seeded","y",5000,NA,342,5,337,7
"2907","2mbs2",1997,"Linum neomexicana","entire","live","F","line","Mod","FS","Seeded","y",5000,"native",192,0,192,4
"2908","2mbs2",1997,"Lolium multiflorum","entire","dead","G","lomu","Mod","FS","Seeded","y",5000,"exotic",315,0,315,6
"2909","2mbs2",1997,"Mushroom","entire","live","M","mush","Mod","FS","Seeded","n",5000,NA,2,0,2,0
"2910","2mbs2",1997,"Bromus carinatus","entire","live","G","brca2","Mod","FS","Seeded","y",5000,"native",112,0,112,2
"2911","2mbs2",1997,"Bromus inermis","entire","live","G","brin","Mod","FS","Seeded","y",5000,"exotic",1,0,1,0
"2912","2mbs2",1997,"Quercus gambellii","entire","live","S","quga","Mod","FS","Seeded","y",5000,"native",74,0,74,1
"2913","2mbs2",1997,"Human debris, inorganic","entire","live","B","hudi","Mod","FS","Seeded","n",5000,NA,10,0,10,0
"2914","2mbs2",1997,"Carex sp.","entire","live","G","care","Mod","FS","Seeded","y",5000,"native",139,0,139,3
"2915","2mbs2",1997,"Ceanothus fendleri","entire","live","U","cefe","Mod","FS","Seeded","y",5000,"native",51,0,51,1
"2916","2mbs2",1997,"Lolium perenne","entire","live","G","lope","Mod","FS","Seeded","y",5000,"exotic",12,0,12,0
"2917","2mbs2",1997,"Lolium perenne","entire","dead","G","lope","Mod","FS","Seeded","y",5000,"exotic",2,0,2,0
"2918","2mbs2",1997,"Triticum aestivum","entire","dead","G","trae","Mod","FS","Seeded","y",5000,"exotic",3,0,3,0
"2919","2mbs2",1997,"Phleum pratense","entire","live","G","phpr","Mod","FS","Seeded","y",5000,"exotic",19,0,19,0
"2920","2mbs2",1997,"Allium cernuum","entire","live","F","alce","Mod","FS","Seeded","y",5000,"native",20,0,20,0
"2921","2mbs2",1997,"Unidentified forb","entire","live","F","forb","Mod","FS","Seeded","y",5000,NA,2,0,2,0
"2922","2mbs2",1997,"Muhlenbergia montana","entire","live","G","mumo","Mod","FS","Seeded","y",5000,"native",2,0,2,0
"2923","2mbs2",1998,"Gravel","entire","live","B","grav","Mod","FS","Seeded","n",5000,NA,2388,2388,0,0
"2924","2mbs2",1998,"Litter","entire","live","L","litt","Mod","FS","Seeded","n",5000,NA,2129,2129,0,0
"2925","2mbs2",1998,"Moss","entire","live","C","moss","Mod","FS","Seeded","n",5000,NA,270,270,0,0
"2926","2mbs2",1998,"Muhlenbergia montana","entire","live","G","mumo","Mod","FS","Seeded","y",5000,"native",238,44,194,4
"2927","2mbs2",1998,"Elymus trachycaulum","entire","live","G","eltr","Mod","FS","Seeded","y",5000,"native",215,29,186,4
"2928","2mbs2",1998,"Conyza canadensis","entire","live","F","coca","Mod","FS","Seeded","y",5000,"native",546,28,518,10
"2929","2mbs2",1998,"Wood","entire","live","L","wood","Mod","FS","Seeded","n",5000,NA,27,24,3,0
"2930","2mbs2",1998,"Animal feces","entire","live","L","shit","Mod","FS","Seeded","n",5000,NA,19,19,0,0
"2931","2mbs2",1998,"Lolium multiflorum","entire","dead","G","lomu","Mod","FS","Seeded","y",5000,"exotic",170,13,157,3
"2932","2mbs2",1998,"Carex sp.","entire","live","G","care","Mod","FS","Seeded","y",5000,"native",121,11,110,2
"2933","2mbs2",1998,"Rock","entire","live","B","rock","Mod","FS","Seeded","n",5000,NA,10,10,0,0
"2934","2mbs2",1998,"Pinus ponderosa","entire","dead","T","pipo","Mod","FS","Seeded","y",5000,"native",10,10,0,0
"2935","2mbs2",1998,"Ceanothus fendleri","entire","live","U","cefe","Mod","FS","Seeded","y",5000,"native",200,10,190,4
"2936","2mbs2",1998,"Packera fendleri","entire","live","F","pafe","Mod","FS","Seeded","y",5000,"native",29,5,24,0
"2937","2mbs2",1998,"Bromus carinatus","entire","live","G","brca2","Mod","FS","Seeded","y",5000,"native",95,4,91,2
"2938","2mbs2",1998,"Bare","entire","live","B","bare","Mod","FS","Seeded","n",5000,NA,3,3,0,0
"2939","2mbs2",1998,"Lolium multiflorum","entire","live","G","lomu","Mod","FS","Seeded","y",5000,"exotic",51,3,48,1
"2940","2mbs2",1998,"Senecio wootonii","entire","live","F","sewo","Mod","FS","Seeded","y",5000,"native",84,0,84,2
"2941","2mbs2",1998,"Chenopodium fremontii","entire","live","F","chfr","Mod","FS","Seeded","y",5000,"native",10,0,10,0
"2942","2mbs2",1998,"Bromus inermis","entire","live","G","brin","Mod","FS","Seeded","y",5000,"exotic",2,0,2,0
"2943","2mbs2",1998,"Quercus gambellii","entire","live","S","quga","Mod","FS","Seeded","y",5000,"native",37,0,37,1
"2944","2mbs2",1998,"Chenopodium fremontii","entire","dead","F","chfr","Mod","FS","Seeded","y",5000,"native",2,0,2,0
"2945","2mbs2",1998,"Bromus carinatus","entire","dead","G","brca2","Mod","FS","Seeded","y",5000,"native",5,0,5,0
"2946","2mbs2",1998,"Phleum pratense","entire","live","G","phpr","Mod","FS","Seeded","y",5000,"exotic",1,0,1,0
"2947","2mbs2",1998,"Allium cernuum","entire","live","F","alce","Mod","FS","Seeded","y",5000,"native",1,0,1,0
"2948","2mbs2",2008,"Litter","entire","live","L","litt","Mod","FS","Seeded","n",5003,NA,3028,3028,0,0
"2949","2mbs2",2008,"Bare","entire","live","B","bare","Mod","FS","Seeded","n",5003,NA,1378,1378,0,0
"2950","2mbs2",2008,"Wood","entire","live","L","wood","Mod","FS","Seeded","n",5003,NA,791,385,406,8
"2951","2mbs2",2008,"Muhlenbergia montana","entire","live","G","mumo","Mod","FS","Seeded","y",5003,"native",682,95,587,12
"2952","2mbs2",2008,"Bromus inermis","entire","live","G","brin","Mod","FS","Seeded","y",5003,"exotic",1952,65,1887,38
"2953","2mbs2",2008,"Carex sp.","entire","live","G","care","Mod","FS","Seeded","y",5003,"native",485,29,456,9
"2954","2mbs2",2008,"Elymus trachycaulum","entire","live","G","eltr","Mod","FS","Seeded","y",5003,"native",98,17,81,2
"2955","2mbs2",2008,"Verbascum thapsus","entire","live","F","veth","Mod","FS","Seeded","y",5003,"exotic",11,4,7,0
"2956","2mbs2",2008,"Antennaria parvifolia","entire","live","F","anpa","Mod","FS","Seeded","y",5003,"native",17,2,15,0
"2957","2mbs2",2008,"Robinia neomexicana","entire","live","S","rone","Mod","FS","Seeded","y",5003,"native",685,0,685,14
"2958","2mbs2",2008,"Viguiera multiflora","entire","live","F","vimu","Mod","FS","Seeded","y",5003,"native",22,0,22,0
"2959","2mbs2",2008,"Koeleria macrantha","entire","live","G","koma","Mod","FS","Seeded","y",5003,"native",29,0,29,1
"2960","2mbs2",2008,"Senecio sp.","entire","live","F","sexx","Mod","FS","Seeded","y",5003,NA,50,0,50,1
"2961","2mbs2",2008,"Ceanothus fendleri","entire","live","U","cefe","Mod","FS","Seeded","y",5003,"native",1149,0,1149,23
"2962","2mbs2",2008,"Verbascum thapsus","entire","dead","F","veth","Mod","FS","Seeded","y",5003,"exotic",18,0,18,0
"2963","2mbs2",2008,"Quercus gambellii","entire","live","S","quga","Mod","FS","Seeded","y",5003,"native",292,0,292,6
"2964","2mbs2",2008,"Hieracium fendleri","entire","live","F","hife","Mod","FS","Seeded","y",5003,"native",16,0,16,0
"2965","2mbs2",2008,"Packera fendleri","entire","live","F","pafe","Mod","FS","Seeded","y",5003,"native",34,0,34,1
"2966","2mbs2",2008,"Ipomopsis aggregata","entire","live","F","ipag","Mod","FS","Seeded","y",5003,"native",7,0,7,0
"2967","2mbs2",2008,"Solidago sp.","entire","live","F","soxx","Mod","FS","Seeded","y",5003,"native",9,0,9,0
"2968","2mbs2",2013,"Pumice soil","entire","live","B","pumc","Mod","FS","Seeded","n",5000,NA,3303,3303,0,0
"2969","2mbs2",2013,"Bare","entire","live","F","bare","Mod","FS","Seeded","n",5000,NA,1080,1080,0,0
"2970","2mbs2",2013,"Litter","entire","live","L","litt","Mod","FS","Seeded","n",5000,NA,485,470,15,0
"2971","2mbs2",2013,"Bromus inermis","entire","live","G","brin","Mod","FS","Seeded","y",5000,"exotic",378,64,314,6
"2972","2mbs2",2013,"Wood","entire","live","L","wood","Mod","FS","Seeded","n",5000,NA,54,54,0,0
"2973","2mbs2",2013,"Ceanothus fendleri","entire","live","U","cefe","Mod","FS","Seeded","y",5000,"native",129,8,121,2
"2974","2mbs2",2013,"Unidentified grass","entire","dead","G","gras","Mod","FS","Seeded","y",5000,NA,7,7,0,0
"2975","2mbs2",2013,"Robinia neomexicana","entire","live","S","rone","Mod","FS","Seeded","y",5000,"native",490,6,484,10
"2976","2mbs2",2013,"Heterotheca villosa","entire","live","F","hevi","Mod","FS","Seeded","y",5000,"native",9,4,5,0
"2977","2mbs2",2013,"Amauriopsis dissecta","entire","live","F","amdi","Mod","FS","Seeded","y",5000,"native",68,2,66,1
"2978","2mbs2",2013,"Robinia neomexicana","entire","dead","S","rone","Mod","FS","Seeded","y",5000,"native",31,1,30,1
"2979","2mbs2",2013,"Unidentified grass","entire","live","G","gras","Mod","FS","Seeded","y",5000,NA,3,1,2,0
"2980","2mbs2",2013,"Unidentified forb","entire","dead","F","forb","Mod","FS","Seeded","y",5000,NA,14,0,14,0
"2981","2mbs2",2013,"Cirsium neomexicanum","entire","live","F","cine","Mod","FS","Seeded","y",5000,"native",13,0,13,0
"2982","2mbs2",2013,"Chenopodium fremontii","entire","live","F","chfr","Mod","FS","Seeded","y",5000,"native",27,0,27,1
"2983","2mbs2",2013,"Quercus gambellii","entire","live","S","quga","Mod","FS","Seeded","y",5000,"native",108,0,108,2
"2984","2mbs2",2013,"Packera fendleri","entire","live","F","pafe","Mod","FS","Seeded","y",5000,"native",8,0,8,0
"2985","2mbs2",2016,"Pumice soil","entire","live","B","pumc","Mod","FS","Seeded","n",5000,NA,2642,2642,0,0
"2986","2mbs2",2016,"Litter","entire","live","L","litt","Mod","FS","Seeded","n",5000,NA,1376,1085,291,6
"2987","2mbs2",2016,"Bare","entire","live","F","bare","Mod","FS","Seeded","n",5000,NA,485,485,0,0
"2988","2mbs2",2016,"Bromus inermis","entire","live","L","brin","Mod","FS","Seeded","y",5000,"exotic",391,391,0,0
"2989","2mbs2",2016,"Rock","entire","live","B","rock","Mod","FS","Seeded","n",5000,NA,120,120,0,0
"2990","2mbs2",2016,"Bromus inermis","entire","live","G","brin","Mod","FS","Seeded","y",5000,"exotic",1601,105,1496,30
"2991","2mbs2",2016,"Unidentified grass","entire","live","G","gras","Mod","FS","Seeded","y",5000,NA,512,55,457,9
"2992","2mbs2",2016,"Unidentified forb","entire","live","F","forb","Mod","FS","Seeded","y",5000,NA,718,34,684,14
"2993","2mbs2",2016,"Cryptogam","entire","live","C","cryp","Mod","FS","Seeded","n",5000,NA,33,33,0,0
"2994","2mbs2",2016,"Unidentified subshrub","entire","live","U","subs","Mod","FS","Seeded","y",5000,NA,414,30,384,8
"2995","2mbs2",2016,"Moss","entire","live","C","moss","Mod","FS","Seeded","n",5000,NA,20,20,0,0
"2996","2mbs2",2016,"Robinia neomexicana","entire","live","S","rone","Mod","FS","Seeded","y",5000,"native",650,0,650,13
"2997","2mbs2",2016,"Unidentified forb","entire","dead","F","forb","Mod","FS","Seeded","y",5000,NA,91,0,91,2
"2998","2mbs2",2016,"Unidentified subshrub","entire","dead","U","subs","Mod","FS","Seeded","y",5000,NA,33,0,33,1
"2999","2mbs2",2016,"Wood","entire","live","L","wood","Mod","FS","Seeded","n",5000,NA,51,0,51,1
"3000","2mbs2",2016,"Rosa woodsii","entire","live","T","rowo","Mod","FS","Seeded","y",5000,"native",51,0,51,1
"3001","2mbs2",2016,"Quercus gambellii","entire","live","S","quga","Mod","FS","Seeded","y",5000,"native",473,0,473,9
"3002","2mbs2",2016,"Verbascum thapsus","entire","live","F","veth","Mod","FS","Seeded","y",5000,"exotic",32,0,32,1
"3003","2mbs2",2019,"Pumice soil","entire","live","B","pumc","Mod","FS","Seeded","n",5000,NA,2894,2894,0,0
"3004","2mbs2",2019,"Litter","entire","live","L","litt","Mod","FS","Seeded","n",5000,NA,1326,1149,177,4
"3005","2mbs2",2019,"Amauriopsis dissecta","entire","live","F","amdi","Mod","FS","Seeded","y",5000,"native",1061,247,814,16
