RowNum,Transect_id,year,Analysis type,Basal_cm,Canopy_cm,Total_cm,Transect_cm,Code,Status,Full_name,RevBI,FS_BAND,TRT,PctC,Growth_form,Origin
3896,3HAS2,2013,entire,1,2,3,5000,unkn,dead,Unknown plant,High,FS,Seeded,0,F,
3897,3HAS2,2013,entire,0,40,40,5000,badi,live,Bahia dissecta,High,FS,Seeded,1,F,
3898,3HAS2,2013,entire,0,50,50,5000,brin,live,Bromus inermis,High,FS,Seeded,1,G,
3899,3HAS2,2013,entire,0,34,34,5000,chgr,live,Chenopodium graveolens,High,FS,Seeded,1,F,
3900,3HAS2,2013,entire,0,12,12,5000,arlu,live,Artemisia ludoviciana,High,FS,Seeded,0,F,
3901,3HAS2,2013,entire,0,12,12,5000,nadi,live,Nama dichotomus,High,FS,Seeded,0,F,
3902,3HAS2,2013,entire,0,1,1,5000,kuch,live,Kuhnia chlorolepis,High,FS,Seeded,0,F,
3903,3HAS2,2013,entire,0,13,13,5000,phxx,dead,Phacelia spp.,High,FS,Seeded,0,F,
3904,3HAS2,2013,entire,0,117,117,5000,fapa,live,Fallugia paradoxa,High,FS,Seeded,2,S,
3905,3HAS2,2013,entire,0,4,4,5000,ardr,live,Artemisia dracunculus,High,FS,Seeded,0,F,
3906,3HAS2,2013,entire,0,10,10,5000,gras,live,Unidentified grass,High,FS,Seeded,0,G,
3907,3HAS2,2016,entire,2636,0,2636,4975,pumc,live,Pumice soil,High,FS,Seeded,0,B,
3908,3HAS2,2016,entire,1188,0,1188,4975,bare,live,"combined soil,pumc,grav,rock",High,FS,Seeded,0,F,
3909,3HAS2,2016,entire,528,211,739,4975,litt,live,Litter,High,FS,Seeded,4,L,
3910,3HAS2,2016,entire,267,847,1114,4975,brin,live,Bromus inermis,High,FS,Seeded,17,G,
3911,3HAS2,2016,entire,147,1130,1277,4975,brte,live,Bromus tectorum,High,FS,Seeded,23,G,
3912,3HAS2,2016,entire,81,0,81,4975,rock,live,Rock,High,FS,Seeded,0,B,
3913,3HAS2,2016,entire,68,271,339,4975,gras,live,Unidentified grass,High,FS,Seeded,5,G,
3914,3HAS2,2016,entire,50,893,943,4975,forb,live,Unidentified forb,High,FS,Seeded,18,F,
3915,3HAS2,2016,entire,5,93,98,4975,forb,dead,Unidentified forb,High,FS,Seeded,2,F,
3916,3HAS2,2016,entire,3,162,165,4975,rone,live,Robinia neomexicana,High,FS,Seeded,3,S,
3917,3HAS2,2016,entire,2,2,4,4975,veth,live,Verbascum thapsus,High,FS,Seeded,0,F,
3918,3HAS2,2016,entire,0,13,13,4975,subs,live,Unidentified subshrub,High,FS,Seeded,0,U,
3919,3HAS2,2019,entire,3057,0,3057,5000,pumc,live,Pumice soil,High,FS,Seeded,0,B,
3920,3HAS2,2019,entire,510,164,674,5000,litt,live,Litter,High,FS,Seeded,3,L,
3921,3HAS2,2019,entire,445,0,445,5000,bare,live,"combined soil,pumc,grav,rock",High,FS,Seeded,0,F,
3922,3HAS2,2019,entire,339,1237,1576,5000,brin,live,Bromus inermis,High,FS,Seeded,25,G,
3923,3HAS2,2019,entire,176,0,176,5000,rock,live,Rock,High,FS,Seeded,0,B,
3924,3HAS2,2019,entire,136,600,736,5000,badi,live,Bahia dissecta,High,FS,Seeded,12,F,
3925,3HAS2,2019,entire,94,249,343,5000,bocu,live,Bouteloua curtipendula,High,FS,Seeded,5,G,
3926,3HAS2,2019,entire,39,87,126,5000,agxx2,live,Agropyron sp.,High,FS,Seeded,2,G,
3927,3HAS2,2019,entire,38,79,117,5000,mumo,live,Muhlenbergia montana,High,FS,Seeded,2,G,
3928,3HAS2,2019,entire,36,814,850,5000,brte,live,Bromus tectorum,High,FS,Seeded,16,G,
3929,3HAS2,2019,entire,33,0,33,5000,ants,live,Ant hill,High,FS,Seeded,0,B,
3930,3HAS2,2019,entire,25,451,476,5000,arlu,live,Artemisia ludoviciana,High,FS,Seeded,9,F,
3931,3HAS2,2019,entire,24,35,59,5000,brin,dead,Bromus inermis,High,FS,Seeded,1,G,
3932,3HAS2,2019,entire,21,103,124,5000,elel,live,Elymus elymoides,High,FS,Seeded,2,G,
3933,3HAS2,2019,entire,10,62,72,5000,arca2,live,Artemisia carruthii,High,FS,Seeded,1,U,native
3934,3HAS2,2019,entire,7,55,62,5000,wood,live,Dead wood,High,FS,Seeded,1,L,
3935,3HAS2,2019,entire,5,176,181,5000,hevi,live,Heterotheca villosa,High,FS,Seeded,4,F,native
3936,3HAS2,2019,entire,4,74,78,5000,erxx,live,Erigeron spp.,High,FS,Seeded,1,F,
3937,3HAS2,2019,entire,1,0,1,5000,lare,live,Lappula redowskii,High,FS,Seeded,0,F,
3938,3HAS2,2019,entire,0,122,122,5000,sial,live,Sisymbrium altissimum,High,FS,Seeded,2,F,exotic
3939,3HAS2,2019,entire,0,44,44,5000,rone,live,Robinia neomexicana,High,FS,Seeded,1,S,
3940,3HAS2,2019,entire,0,22,22,5000,rowo,live,Rosa woodsii,High,FS,Seeded,0,T,
3941,3HAS2,2019,entire,0,49,49,5000,chgr,dead,Chenopodium graveolens,High,FS,Seeded,1,F,
3942,3HAS2,2019,entire,0,146,146,5000,quga,live,Quercus gambellii,High,FS,Seeded,3,S,
3943,3HAS2,2019,entire,0,13,13,5000,vimu,live,Viguiera multiflora,High,FS,Seeded,0,F,
3944,3HAS2,2019,entire,0,21,21,5000,comp,live,unknown Composite,High,FS,Seeded,0,F,
3945,3HAS2,2019,entire,0,2,2,5000,lowr,live,Lotus wrightii,High,FS,Seeded,0,F,
3946,3HAS2,2019,entire,0,2,2,5000,crja,live,Cryptantha jamesii,High,FS,Seeded,0,F,
3947,3HAS2,2019,entire,0,63,63,5000,arca,live,Artemisia campestris,High,FS,Seeded,1,F,
3948,3HAS2,2019,entire,0,6,6,5000,bogr,live,Bouteloua gracilis,High,FS,Seeded,0,G,
3949,3HAS2,2019,entire,0,218,218,5000,fapa,live,Fallugia paradoxa,High,FS,Seeded,4,S,
3950,3HAU1,1997,entire,1558,0,1558,5000,grav,live,Gravel,High,BAND,Unseeded,0,B,
3951,3HAU1,1997,entire,1431,0,1431,5000,litt,live,Litter,High,BAND,Unseeded,0,L,
3952,3HAU1,1997,entire,980,0,980,5000,soil,live,Soil,High,BAND,Unseeded,0,B,
3953,3HAU1,1997,entire,973,0,973,5000,rock,live,Rock,High,BAND,Unseeded,0,B,
3954,3HAU1,1997,entire,26,14,40,5000,pipo,dead,Pinus ponderosa,High,BAND,Unseeded,0,T,
3955,3HAU1,1997,entire,22,0,22,5000,wood,live,Dead wood,High,BAND,Unseeded,0,L,
3956,3HAU1,1997,entire,6,115,121,5000,coca,live,Conyza canadensis,High,BAND,Unseeded,2,F,
3957,3HAU1,1997,entire,4,24,28,5000,bogr,live,Bouteloua gracilis,High,BAND,Unseeded,0,G,
3958,3HAU1,1997,entire,0,147,147,5000,nadi,live,Nama dichotomus,High,BAND,Unseeded,3,F,
3959,3HAU1,1997,entire,0,345,345,5000,chfr,live,Chenopodium fremontii,High,BAND,Unseeded,7,F,
3960,3HAU1,1997,entire,0,8,8,5000,chgr,live,Chenopodium graveolens,High,BAND,Unseeded,0,F,
3961,3HAU1,1997,entire,0,1,1,5000,cyfe,live,Cymopterus fendleri,High,BAND,Unseeded,0,F,
3962,3HAU1,1997,entire,0,22,22,5000,cefe,live,Ceanothus fendleri,High,BAND,Unseeded,0,U,
3963,3HAU1,1997,entire,0,361,361,5000,lowr,live,Lotus wrightii,High,BAND,Unseeded,7,F,
3964,3HAU1,1997,entire,0,2,2,5000,alce,live,Allium cernuum,High,BAND,Unseeded,0,F,
3965,3HAU1,1997,entire,0,23,23,5000,casp,live,Carex spp.,High,BAND,Unseeded,0,G,
3966,3HAU1,1997,entire,0,3,3,5000,posa,live,Polygonum sawatchense,High,BAND,Unseeded,0,F,
3967,3HAU1,1997,entire,0,41,41,5000,chde,live,Chenopodium desiccatum,High,BAND,Unseeded,1,F,
3968,3HAU1,1997,entire,0,149,149,5000,apan,live,Apocynum androsaemifolium,High,BAND,Unseeded,3,F,
3969,3hau1,1998,entire,2452,0,2452,5000,litt,live,Litter,High,BAND,Unseeded,0,L,
3970,3hau1,1998,entire,1183,0,1183,5000,grav,live,Gravel,High,BAND,Unseeded,0,B,
3971,3hau1,1998,entire,958,4,962,5000,rock,live,Rock,High,BAND,Unseeded,0,B,
3972,3hau1,1998,entire,276,0,276,5000,soil,live,Soil,High,BAND,Unseeded,0,B,
3973,3hau1,1998,entire,42,587,629,5000,coca,live,Conyza canadensis,High,BAND,Unseeded,12,F,
3974,3hau1,1998,entire,31,0,31,5000,moss,live,Moss,High,BAND,Unseeded,0,C,
3975,3hau1,1998,entire,14,211,225,5000,casp,live,Carex spp.,High,BAND,Unseeded,4,G,
3976,3hau1,1998,entire,13,0,13,5000,pipo,dead,Pinus ponderosa,High,BAND,Unseeded,0,T,
3977,3hau1,1998,entire,11,0,11,5000,wood,live,Dead wood,High,BAND,Unseeded,0,L,
3978,3hau1,1998,entire,7,501,508,5000,lowr,live,Lotus wrightii,High,BAND,Unseeded,10,F,
3979,3hau1,1998,entire,4,113,117,5000,apan,live,Apocynum androsaemifolium,High,BAND,Unseeded,2,F,
3980,3hau1,1998,entire,4,56,60,5000,chfr,dead,Chenopodium fremontii,High,BAND,Unseeded,1,F,
3981,3hau1,1998,entire,3,186,189,5000,lase,live,Lactuca serriola,High,BAND,Unseeded,4,F,
3982,3hau1,1998,entire,1,3,4,5000,alce,live,Allium cernuum,High,BAND,Unseeded,0,F,
3983,3hau1,1998,entire,1,20,21,5000,ersp,live,Erigeron speciosus,High,BAND,Unseeded,0,F,
3984,3hau1,1998,entire,0,60,60,5000,posa,live,Polygonum sawatchense,High,BAND,Unseeded,1,F,
3985,3hau1,1998,entire,0,128,128,5000,cefe,live,Ceanothus fendleri,High,BAND,Unseeded,3,U,
3986,3hau1,1998,entire,0,10,10,5000,cyfe,live,Cymopterus fendleri,High,BAND,Unseeded,0,F,
3987,3hau1,1998,entire,0,8,8,5000,coca,dead,Conyza canadensis,High,BAND,Unseeded,0,F,
3988,3hau1,1998,entire,0,39,39,5000,quga,live,Quercus gambellii,High,BAND,Unseeded,1,S,
3989,3hau1,2002,entire,3386,6,3392,5000,litt,live,Litter,High,BAND,Unseeded,0,L,
3990,3hau1,2002,entire,748,0,748,5000,rock,live,Rock,High,BAND,Unseeded,0,B,
3991,3hau1,2002,entire,410,306,716,5000,wood,live,Dead wood,High,BAND,Unseeded,6,L,
3992,3hau1,2002,entire,255,0,255,5000,soil,live,Soil,High,BAND,Unseeded,0,B,
3993,3hau1,2002,entire,81,0,81,5000,moss,live,Moss,High,BAND,Unseeded,0,C,
3994,3hau1,2002,entire,42,0,42,5000,pipo,live,Pinus ponderosa,High,BAND,Unseeded,0,T,
3995,3hau1,2002,entire,38,0,38,5000,shit,live,Animal feces,High,BAND,Unseeded,0,L,
3996,3hau1,2002,entire,24,70,94,5000,casp,live,Carex spp.,High,BAND,Unseeded,1,G,
3997,3hau1,2002,entire,16,56,72,5000,forb,live,Unidentified forb,High,BAND,Unseeded,1,F,
3998,3hau1,2002,entire,0,500,500,5000,cefe,live,Ceanothus fendleri,High,BAND,Unseeded,10,U,
3999,3hau1,2002,entire,0,646,646,5000,lase,dead,Lactuca serriola,High,BAND,Unseeded,13,F,
4000,3hau1,2002,entire,0,161,161,5000,posa,dead,Polygonum sawatchense,High,BAND,Unseeded,3,F,
4001,3hau1,2002,entire,0,13,13,5000,pofe,live,Poa fendleriana,High,BAND,Unseeded,0,G,
4002,3hau1,2002,entire,0,153,153,5000,lowr,live,Lotus wrightii,High,BAND,Unseeded,3,F,
4003,3hau1,2002,entire,0,24,24,5000,eltr,live,Elymus trachycaulum,High,BAND,Unseeded,0,G,
4004,3hau1,2002,entire,0,37,37,5000,posa,live,Polygonum sawatchense,High,BAND,Unseeded,1,F,
4005,3hau1,2002,entire,0,7,7,5000,veth,live,Verbascum thapsus,High,BAND,Unseeded,0,F,
4006,3hau1,2002,entire,0,35,35,5000,forb,dead,Unidentified forb,High,BAND,Unseeded,1,F,
4007,3hau1,2002,entire,0,181,181,5000,quga,live,Quercus gambellii,High,BAND,Unseeded,4,S,
4008,3hau1,2002,entire,0,18,18,5000,taof,live,Taraxacum officinale,High,BAND,Unseeded,0,F,
4009,3hau1,2002,entire,0,41,41,5000,rust,live,Rubus strigosus,High,BAND,Unseeded,1,U,
4010,3hau1,2002,entire,0,16,16,5000,rice,live,Ribes cereum,High,BAND,Unseeded,0,S,
4011,3hau1,2002,entire,0,34,34,5000,sihy,live,Sitanion hystrix,High,BAND,Unseeded,1,G,
4012,3HAU1,2019,entire,2056,487,2543,5002,litt,live,Litter,High,BAND,Unseeded,10,L,
4013,3HAU1,2019,entire,1161,0,1161,5002,pumc,live,Pumice soil,High,BAND,Unseeded,0,B,
4014,3HAU1,2019,entire,675,0,675,5002,rock,live,Rock,High,BAND,Unseeded,0,B,
4015,3HAU1,2019,entire,586,0,586,5002,bare,live,"combined soil,pumc,grav,rock",High,BAND,Unseeded,0,F,
4016,3HAU1,2019,entire,148,790,938,5002,elel,live,Elymus elymoides,High,BAND,Unseeded,16,G,
4017,3HAU1,2019,entire,109,883,992,5002,pofe,live,Poa fendleriana,High,BAND,Unseeded,18,G,
4018,3HAU1,2019,entire,64,1285,1349,5002,cefe,live,Ceanothus fendleri,High,BAND,Unseeded,26,U,
4019,3HAU1,2019,entire,59,0,59,5002,moss,live,Moss,High,BAND,Unseeded,0,C,
4020,3HAU1,2019,entire,46,470,516,5002,badi,live,Bahia dissecta,High,BAND,Unseeded,9,F,
4021,3HAU1,2019,entire,20,462,482,5002,quga,live,Quercus gambellii,High,BAND,Unseeded,9,S,
4022,3HAU1,2019,entire,18,286,304,5002,spor,live,Sporobolus species,High,BAND,Unseeded,6,G,
4023,3HAU1,2019,entire,17,137,154,5002,vimu,live,Viguiera multiflora,High,BAND,Unseeded,3,F,
4024,3HAU1,2019,entire,13,553,566,5002,rone,live,Robinia neomexicana,High,BAND,Unseeded,11,S,
4025,3HAU1,2019,entire,9,62,71,5002,soxx,live,Solidago spp.,High,BAND,Unseeded,1,F,
4026,3HAU1,2019,entire,8,39,47,5002,arlu,live,Artemisia ludoviciana,High,BAND,Unseeded,1,F,
4027,3HAU1,2019,entire,4,0,4,5002,vimu,dead,Viguiera multiflora,High,BAND,Unseeded,0,F,
4028,3HAU1,2019,entire,3,0,3,5002,shit,live,Animal feces,High,BAND,Unseeded,0,L,
4029,3HAU1,2019,entire,2,33,35,5002,memu,live,Mentzelia multiflora,High,BAND,Unseeded,1,F,native
4030,3HAU1,2019,entire,2,272,274,5002,brte,live,Bromus tectorum,High,BAND,Unseeded,5,G,
4031,3HAU1,2019,entire,1,36,37,5002,apca,live,Apocynum cannabinum,High,BAND,Unseeded,1,F,
4032,3HAU1,2019,entire,1,21,22,5002,forb,live,Unidentified forb,High,BAND,Unseeded,0,F,
4033,3HAU1,2019,entire,0,42,42,5002,hevi,live,Heterotheca villosa,High,BAND,Unseeded,1,F,native
4034,3HAU1,2019,entire,0,20,20,5002,chxx,live,Chenopodium sp.,High,BAND,Unseeded,0,F,
4035,3HAU1,2019,entire,0,4,4,5002,wood,live,Dead wood,High,BAND,Unseeded,0,L,
4036,3HAU1,2019,entire,0,3,3,5002,trdu,live,Tragopogon dubius,High,BAND,Unseeded,0,F,
4037,3HAU1,2019,entire,0,49,49,5002,cefe,dead,Ceanothus fendleri,High,BAND,Unseeded,1,U,
4038,3HAU1,2019,entire,0,13,13,5002,quga,dead,Quercus gambellii,High,BAND,Unseeded,0,S,
4039,3HAU1,2019,entire,0,20,20,5002,care,live,Carex spp.,High,BAND,Unseeded,0,G,
4040,3HAU1,2019,entire,0,4,4,5002,lowr,live,Lotus wrightii,High,BAND,Unseeded,0,F,
4041,3HAU1,2019,entire,0,21,21,5002,erfl,live,Erigeron flagellaris,High,BAND,Unseeded,0,F,
4042,3HAU2,1997,entire,4274,0,4274,5000,soil,live,Soil,High,BAND,Unseeded,0,B,
4043,3HAU2,1997,entire,461,0,461,5000,grav,live,Gravel,High,BAND,Unseeded,0,B,
4044,3HAU2,1997,entire,94,0,94,5000,litt,live,Litter,High,BAND,Unseeded,0,L,
4045,3HAU2,1997,entire,93,0,93,5000,rock,live,Rock,High,BAND,Unseeded,0,B,
4046,3HAU2,1997,entire,58,5,63,5000,wood,live,Dead wood,High,BAND,Unseeded,0,L,
4047,3HAU2,1997,entire,20,0,20,5000,pipo,dead,Pinus ponderosa,High,BAND,Unseeded,0,T,
4048,3HAU2,1997,entire,0,1513,1513,5000,chfr,live,Chenopodium fremontii,High,BAND,Unseeded,30,F,
4049,3HAU2,1997,entire,0,1019,1019,5000,lowr,live,Lotus wrightii,High,BAND,Unseeded,20,F,
4050,3HAU2,1997,entire,0,135,135,5000,badi,live,Bahia dissecta,High,BAND,Unseeded,3,F,
4051,3HAU2,1997,entire,0,30,30,5000,luki,live,Lupinus kingii,High,BAND,Unseeded,1,F,
4052,3HAU2,1997,entire,0,649,649,5000,ersp,live,Erigeron speciosus,High,BAND,Unseeded,13,F,
4053,3HAU2,1997,entire,0,8,8,5000,arca,live,Artemisia campestris,High,BAND,Unseeded,0,F,
4054,3HAU2,1997,entire,0,10,10,5000,casp,live,Carex spp.,High,BAND,Unseeded,0,G,
4055,3HAU2,1997,entire,0,316,316,5000,chde,live,Chenopodium desiccatum,High,BAND,Unseeded,6,F,
4056,3HAU2,1997,entire,0,88,88,5000,spcr,live,Sporobolus cryptandrus,High,BAND,Unseeded,2,G,
4057,3HAU2,1997,entire,0,6,6,5000,meal2,live,Mentzelia albicaulis,High,BAND,Unseeded,0,F,
4058,3HAU2,1997,entire,0,15,15,5000,coca,live,Conyza canadensis,High,BAND,Unseeded,0,F,
4059,3HAU2,1997,entire,0,12,12,5000,forb,live,Unidentified forb,High,BAND,Unseeded,0,F,
4060,3HAU2,1997,entire,0,13,13,5000,lipu,live,Linum puberulum,High,BAND,Unseeded,0,F,
4061,3HAU2,1997,entire,0,46,46,5000,chvi,live,Chrysopsis villosa,High,BAND,Unseeded,1,F,
4062,3HAU2,1997,entire,0,17,17,5000,quun,dead,Quercus undulata,High,BAND,Unseeded,0,S,
4063,3HAU2,1997,entire,0,2,2,5000,chgr,live,Chenopodium graveolens,High,BAND,Unseeded,0,F,
4064,3hau2,1998,entire,2337,0,2337,5000,grav,live,Gravel,High,BAND,Unseeded,0,B,
4065,3hau2,1998,entire,1282,0,1282,5000,soil,live,Soil,High,BAND,Unseeded,0,B,
4066,3hau2,1998,entire,1134,0,1134,5000,litt,live,Litter,High,BAND,Unseeded,0,L,
4067,3hau2,1998,entire,88,0,88,5000,rock,live,Rock,High,BAND,Unseeded,0,B,
4068,3hau2,1998,entire,54,7,61,5000,wood,live,Dead wood,High,BAND,Unseeded,0,L,
4069,3hau2,1998,entire,28,23,51,5000,pipo,dead,Pinus ponderosa,High,BAND,Unseeded,0,T,
4070,3hau2,1998,entire,18,506,524,5000,ersp,live,Erigeron speciosus,High,BAND,Unseeded,10,F,
4071,3hau2,1998,entire,15,1650,1665,5000,lowr,live,Lotus wrightii,High,BAND,Unseeded,33,F,
4072,3hau2,1998,entire,10,103,113,5000,spcr,live,Sporobolus cryptandrus,High,BAND,Unseeded,2,G,
4073,3hau2,1998,entire,9,54,63,5000,arca,live,Artemisia campestris,High,BAND,Unseeded,1,F,
4074,3hau2,1998,entire,9,53,62,5000,chvi,live,Chrysopsis villosa,High,BAND,Unseeded,1,F,
4075,3hau2,1998,entire,8,47,55,5000,casp,live,Carex spp.,High,BAND,Unseeded,1,G,
4076,3hau2,1998,entire,3,375,378,5000,chfr,dead,Chenopodium fremontii,High,BAND,Unseeded,8,F,
4077,3hau2,1998,entire,3,18,21,5000,lipu,live,Linum puberulum,High,BAND,Unseeded,0,F,
4078,3hau2,1998,entire,1,64,65,5000,coca,live,Conyza canadensis,High,BAND,Unseeded,1,F,
4079,3hau2,1998,entire,1,57,58,5000,meal2,live,Mentzelia albicaulis,High,BAND,Unseeded,1,F,
4080,3hau2,1998,entire,0,13,13,5000,badi,dead,Bahia dissecta,High,BAND,Unseeded,0,F,
4081,3hau2,1998,entire,0,4,4,5000,lowr,dead,Lotus wrightii,High,BAND,Unseeded,0,F,
4082,3hau2,1998,entire,0,2,2,5000,lase,live,Lactuca serriola,High,BAND,Unseeded,0,F,
4083,3hau2,1998,entire,0,4,4,5000,meal2,dead,Mentzelia albicaulis,High,BAND,Unseeded,0,F,
4084,3hau2,1998,entire,0,9,9,5000,eufe,live,Euphorbia fendleri,High,BAND,Unseeded,0,F,
4085,3hau2,1998,entire,0,2,2,5000,cisp,live,Cirsium spp.,High,BAND,Unseeded,0,F,
4086,3hau2,1998,entire,0,3,3,5000,pevi,live,Penstemon virgatus,High,BAND,Unseeded,0,F,
4087,3HAU2,2002,entire,2780,0,2780,5002,litt,live,Litter,High,BAND,Unseeded,0,L,
4088,3HAU2,2002,entire,762,0,762,5002,soil,live,Soil,High,BAND,Unseeded,0,B,
4089,3HAU2,2002,entire,255,0,255,5002,rock,live,Rock,High,BAND,Unseeded,0,B,
4090,3HAU2,2002,entire,252,832,1084,5002,wood,live,Dead wood,High,BAND,Unseeded,17,L,
4091,3HAU2,2002,entire,240,176,416,5002,forb,live,Unidentified forb,High,BAND,Unseeded,4,F,
4092,3HAU2,2002,entire,239,0,239,5002,cryp,live,Cryptogam,High,BAND,Unseeded,0,C,
4093,3HAU2,2002,entire,215,0,215,5002,moss,live,Moss,High,BAND,Unseeded,0,C,
4094,3HAU2,2002,entire,62,48,110,5002,veth,dead,Verbascum thapsus,High,BAND,Unseeded,1,F,
4095,3HAU2,2002,entire,58,901,959,5002,spcr,live,Sporobolus cryptandrus,High,BAND,Unseeded,18,G,
4096,3HAU2,2002,entire,29,117,146,5002,casp,live,Carex spp.,High,BAND,Unseeded,2,G,
4097,3HAU2,2002,entire,28,0,28,5002,grav,live,Gravel,High,BAND,Unseeded,0,B,
4098,3HAU2,2002,entire,27,379,406,5002,arca,live,Artemisia campestris,High,BAND,Unseeded,8,F,
4099,3HAU2,2002,entire,20,25,45,5002,veth,live,Verbascum thapsus,High,BAND,Unseeded,0,F,
4100,3HAU2,2002,entire,14,0,14,5002,shit,live,Animal feces,High,BAND,Unseeded,0,L,
4101,3HAU2,2002,entire,11,48,59,5002,sihy,live,Sitanion hystrix,High,BAND,Unseeded,1,G,
4102,3HAU2,2002,entire,5,257,262,5002,lase,dead,Lactuca serriola,High,BAND,Unseeded,5,F,
4103,3HAU2,2002,entire,2,27,29,5002,trdu,dead,Tragopogon dubius,High,BAND,Unseeded,1,F,
4104,3HAU2,2002,entire,2,81,83,5002,casp,dead,Carex spp.,High,BAND,Unseeded,2,G,
4105,3HAU2,2002,entire,1,8,9,5002,gras,dead,Unidentified grass,High,BAND,Unseeded,0,G,
4106,3HAU2,2002,entire,0,364,364,5002,comp,dead,unknown Composite,High,BAND,Unseeded,7,F,
4107,3HAU2,2002,entire,0,2,2,5002,saka,live,Salsola kali,High,BAND,Unseeded,0,F,
4108,3HAU2,2002,entire,0,1,1,5002,cisp,live,Cirsium spp.,High,BAND,Unseeded,0,F,
4109,3HAU2,2002,entire,0,80,80,5002,chsp,dead,Chenopodium sp.,High,BAND,Unseeded,2,F,
4110,3HAU2,2002,entire,0,21,21,5002,lowr,live,Lotus wrightii,High,BAND,Unseeded,0,F,
4111,3HAU2,2002,entire,0,15,15,5002,pofe,live,Poa fendleriana,High,BAND,Unseeded,0,G,
4112,3HAU2,2002,entire,0,164,164,5002,forb,dead,Unidentified forb,High,BAND,Unseeded,3,F,
4113,3HAU2,2002,entire,0,4,4,5002,chsp,live,Chenopodium sp.,High,BAND,Unseeded,0,F,
4114,3HAU2,2002,entire,0,14,14,5002,lipu,live,Linum puberulum,High,BAND,Unseeded,0,F,
4115,3HAU2,2002,entire,0,1,1,5002,badi,live,Bahia dissecta,High,BAND,Unseeded,0,F,
4116,3HAU2,2002,entire,0,7,7,5002,vimu,live,Viguiera multiflora,High,BAND,Unseeded,0,F,
4117,3HAU2,2002,entire,0,60,60,5002,meal2,live,Mentzelia albicaulis,High,BAND,Unseeded,1,F,
4118,3HAU2,2002,entire,0,5,5,5002,eufe,live,Euphorbia fendleri,High,BAND,Unseeded,0,F,
4119,3HAU2,2002,entire,0,4,4,5002,lipu,dead,Linum puberulum,High,BAND,Unseeded,0,F,
4120,3HAU2,2002,entire,0,47,47,5002,spcr,dead,Sporobolus cryptandrus,High,BAND,Unseeded,1,G,
4121,3HAU2,2002,entire,0,5,5,5002,sosp3,live,Solidago species,High,BAND,Unseeded,0,F,
4122,3HAU2,2002,entire,0,41,41,5002,limu,live,Lithospermum multiflorum,High,BAND,Unseeded,1,F,
4123,3HAU2,2002,entire,0,40,40,5002,ersp,live,Erigeron speciosus,High,BAND,Unseeded,1,F,
4124,3HAU2,2013,entire,3055,0,3055,5008,bare,live,"combined soil,pumc,grav,rock",High,BAND,Unseeded,0,F,
4125,3HAU2,2013,entire,1282,41,1323,5008,litt,live,Litter,High,BAND,Unseeded,1,L,
4126,3HAU2,2013,entire,269,135,404,5008,wood,live,Dead wood,High,BAND,Unseeded,3,L,
4127,3HAU2,2013,entire,154,0,154,5008,pumc,live,Pumice soil,High,BAND,Unseeded,0,B,
4128,3HAU2,2013,entire,125,0,125,5008,rock,live,Rock,High,BAND,Unseeded,0,B,
4129,3HAU2,2013,entire,46,99,145,5008,gras,dead,Unidentified grass,High,BAND,Unseeded,2,G,
4130,3HAU2,2013,entire,38,145,183,5008,elel,live,Elymus elymoides,High,BAND,Unseeded,3,G,
4131,3HAU2,2013,entire,18,205,223,5008,ardr,live,Artemisia dracunculus,High,BAND,Unseeded,4,F,
4132,3HAU2,2013,entire,7,22,29,5008,euse,live,Euphorbia serpyllifolia,High,BAND,Unseeded,0,F,
4133,3HAU2,2013,entire,6,373,379,5008,ardr,dead,Artemisia dracunculus,High,BAND,Unseeded,7,F,
4134,3HAU2,2013,entire,6,23,29,5008,caxx,live,Carex spp.,High,BAND,Unseeded,0,G,
4135,3HAU2,2013,entire,2,0,2,5008,shit,live,Animal feces,High,BAND,Unseeded,0,L,
4136,3HAU2,2013,entire,0,2,2,5008,chgr,live,Chenopodium graveolens,High,BAND,Unseeded,0,F,
4137,3HAU2,2013,entire,0,8,8,5008,pool,live,Portulaca oleracea,High,BAND,Unseeded,0,F,
4138,3HAU2,2013,entire,0,2,2,5008,chfr,live,Chenopodium fremontii,High,BAND,Unseeded,0,F,
4139,3HAU2,2013,entire,0,66,66,5008,spcr,live,Sporobolus cryptandrus,High,BAND,Unseeded,1,G,
4140,3HAU2,2013,entire,0,55,55,5008,meal,dead,Melilotus albus,High,BAND,Unseeded,1,F,
4141,3HAU2,2013,entire,0,5,5,5008,chxx,live,Chenopodium sp.,High,BAND,Unseeded,0,F,
4142,3HAU2,2013,entire,0,18,18,5008,spha,live,Sphaeralcea species,High,BAND,Unseeded,0,F,
4143,3HAU2,2013,entire,0,41,41,5008,comp,live,unknown Composite,High,BAND,Unseeded,1,F,
4144,3HAU2,2013,entire,0,29,29,5008,veth,dead,Verbascum thapsus,High,BAND,Unseeded,1,F,
4145,3HAU2,2013,entire,0,9,9,5008,badi,live,Bahia dissecta,High,BAND,Unseeded,0,F,
4146,3HAU2,2013,entire,0,5,5,5008,hyar,live,Hymenoxys argentea,High,BAND,Unseeded,0,F,
4147,3HAU2,2019,entire,2224,0,2224,5000,bare,live,"combined soil,pumc,grav,rock",High,BAND,Unseeded,0,F,
4148,3HAU2,2019,entire,1302,142,1444,5000,litt,live,Litter,High,BAND,Unseeded,3,L,
